step,tokens,train_loss,val_loss,lr,tok_per_sec
15240,3995074560,2.7903,,2.195694e-04,50377
15250,3997696000,2.7840,,2.195256e-04,50378
15260,4000317440,2.7937,,2.194818e-04,50358
15270,4002938880,2.8168,,2.194380e-04,41161
15280,4005560320,2.8249,,2.193941e-04,50405
15290,4008181760,2.8056,,2.193502e-04,45179
15300,4010803200,2.8173,,2.193063e-04,50316
15310,4013424640,2.8224,,2.192623e-04,50317
15320,4016046080,2.8144,,2.192183e-04,50314
15330,4018667520,2.8082,,2.191743e-04,50303
15340,4021288960,2.8045,,2.191303e-04,50312
15350,4023910400,2.8141,,2.190863e-04,50321
15360,4026531840,2.8284,,2.190422e-04,50312
15370,4029153280,2.8238,,2.189981e-04,50309
15380,4031774720,2.8214,,2.189539e-04,50312
15390,4034396160,2.8305,,2.189098e-04,50308
15400,4037017600,2.8183,,2.188656e-04,50325
15410,4039639040,2.8161,,2.188214e-04,50323
15420,4042260480,2.8124,,2.187771e-04,50309
15430,4044881920,2.8088,,2.187329e-04,50328
15440,4047503360,2.7673,,2.186886e-04,50326
15450,4050124800,2.8032,,2.186443e-04,50336
15460,4052746240,2.8295,,2.185999e-04,50361
15470,4055367680,2.7756,,2.185555e-04,50331
15480,4057989120,2.8209,,2.185111e-04,50334
15490,4060610560,2.8408,,2.184667e-04,50338
15500,4063232000,2.8004,,2.184223e-04,50331
15500,4063232000,,2.8209,2.184223e-04,
15510,4065853440,2.8045,,2.183778e-04,40194
15520,4068474880,2.8061,,2.183333e-04,50390
15530,4071096320,2.8048,,2.182888e-04,50340
15540,4073717760,2.8097,,2.182442e-04,50334
15550,4076339200,2.7891,,2.181996e-04,50344
15560,4078960640,2.8086,,2.181550e-04,50342
15570,4081582080,2.7930,,2.181104e-04,50325
15580,4084203520,2.7715,,2.180657e-04,50335
15590,4086824960,2.8249,,2.180210e-04,50315
15600,4089446400,2.7920,,2.179763e-04,50343
15610,4092067840,2.8014,,2.179316e-04,50325
15620,4094689280,2.8122,,2.178868e-04,50316
15630,4097310720,2.8056,,2.178420e-04,50336
15640,4099932160,2.8073,,2.177972e-04,50353
15650,4102553600,2.7935,,2.177524e-04,50369
15660,4105175040,2.8195,,2.177075e-04,50349
15670,4107796480,2.7858,,2.176626e-04,50352
15680,4110417920,2.8292,,2.176177e-04,50362
15690,4113039360,2.8296,,2.175728e-04,50350
15700,4115660800,2.7913,,2.175278e-04,50357
15710,4118282240,2.7996,,2.174828e-04,50358
15720,4120903680,2.8071,,2.174378e-04,50370
15730,4123525120,2.8181,,2.173927e-04,50397
15740,4126146560,2.8392,,2.173477e-04,50085
15750,4128768000,2.8180,,2.173026e-04,50029
15760,4131389440,2.8082,,2.172574e-04,50527
15770,4134010880,2.8365,,2.172123e-04,50531
15780,4136632320,2.7766,,2.171671e-04,50533
15790,4139253760,2.7987,,2.171219e-04,50513
15800,4141875200,2.8109,,2.170767e-04,50549
15810,4144496640,2.8238,,2.170314e-04,50542
15820,4147118080,2.8014,,2.169861e-04,50347
15830,4149739520,2.7780,,2.169408e-04,50513
15840,4152360960,2.8051,,2.168955e-04,48034
15850,4154982400,2.7941,,2.168501e-04,31570
15860,4157603840,2.8309,,2.168047e-04,22614
15870,4160225280,2.8236,,2.167593e-04,28196
15880,4162846720,2.7932,,2.167139e-04,34207
15890,4165468160,2.7821,,2.166684e-04,42467
15900,4168089600,2.8203,,2.166230e-04,41646
15910,4170711040,2.7782,,2.165774e-04,50526
15920,4173332480,2.8300,,2.165319e-04,50491
15930,4175953920,2.7937,,2.164863e-04,50519
15940,4178575360,2.8001,,2.164408e-04,50496
15950,4181196800,2.7889,,2.163951e-04,50501
15960,4183818240,2.8115,,2.163495e-04,50488
15970,4186439680,2.8053,,2.163038e-04,50487
15980,4189061120,2.8181,,2.162581e-04,50490
15990,4191682560,2.7965,,2.162124e-04,50478
16000,4194304000,2.8101,,2.161667e-04,50463
16000,4194304000,,2.8104,2.161667e-04,
16010,4196925440,2.8115,,2.161209e-04,47093
16020,4199546880,2.7906,,2.160751e-04,33187
16030,4202168320,2.7796,,2.160293e-04,50592
16040,4204789760,2.7927,,2.159835e-04,50535
16050,4207411200,2.8251,,2.159376e-04,50495
16060,4210032640,2.8022,,2.158917e-04,50500
16070,4212654080,2.7950,,2.158458e-04,50492
16080,4215275520,2.7845,,2.157998e-04,50495
16090,4217896960,2.8173,,2.157539e-04,50511
16100,4220518400,2.7937,,2.157079e-04,50510
16110,4223139840,2.8029,,2.156619e-04,50555
16120,4225761280,2.8048,,2.156158e-04,50566
16130,4228382720,2.8127,,2.155697e-04,50553
16140,4231004160,2.8090,,2.155236e-04,50553
16150,4233625600,2.8072,,2.154775e-04,50551
16160,4236247040,2.7812,,2.154314e-04,50552
16170,4238868480,2.7809,,2.153852e-04,50544
16180,4241489920,2.8129,,2.153390e-04,50509
16190,4244111360,2.8227,,2.152928e-04,50525
16200,4246732800,2.8037,,2.152465e-04,50503
16210,4249354240,2.7884,,2.152003e-04,50469
16220,4251975680,2.7847,,2.151540e-04,50505
16230,4254597120,2.7872,,2.151076e-04,50510
16240,4257218560,2.7872,,2.150613e-04,50536
16250,4259840000,2.7968,,2.150149e-04,50565
16260,4262461440,2.7599,,2.149685e-04,50539
16270,4265082880,2.8210,,2.149221e-04,50531
16280,4267704320,2.8008,,2.148756e-04,50551
16290,4270325760,2.7971,,2.148292e-04,50539
16300,4272947200,2.8122,,2.147827e-04,30045
16310,4275568640,2.8019,,2.147361e-04,50671
16320,4278190080,2.7917,,2.146896e-04,50584
16330,4280811520,2.7766,,2.146430e-04,50552
16340,4283432960,2.8094,,2.145964e-04,50588
16350,4286054400,2.8250,,2.145498e-04,50558
16360,4288675840,2.7672,,2.145032e-04,50536
16370,4291297280,2.7982,,2.144565e-04,50554
16380,4293918720,2.7963,,2.144098e-04,50568
16390,4296540160,2.8000,,2.143631e-04,50556
16400,4299161600,2.7713,,2.143163e-04,50572
16410,4301783040,2.8027,,2.142695e-04,50578
16420,4304404480,2.7842,,2.142227e-04,50557
16430,4307025920,2.8083,,2.141759e-04,50540
16440,4309647360,2.7982,,2.141291e-04,50508
16450,4312268800,2.7905,,2.140822e-04,50560
16460,4314890240,2.7722,,2.140353e-04,50544
16470,4317511680,2.7980,,2.139884e-04,50528
16480,4320133120,2.7775,,2.139414e-04,50519
16490,4322754560,2.8195,,2.138945e-04,50528
16500,4325376000,2.7940,,2.138475e-04,50544
16500,4325376000,,2.8040,2.138475e-04,
16510,4327997440,2.7794,,2.138004e-04,38587
16520,4330618880,2.7843,,2.137534e-04,31955
16530,4333240320,2.7893,,2.137063e-04,50657
16540,4335861760,2.8037,,2.136592e-04,50610
16550,4338483200,2.8013,,2.136121e-04,50575
16560,4341104640,2.8139,,2.135650e-04,50550
16570,4343726080,2.7989,,2.135178e-04,50518
16580,4346347520,2.8015,,2.134706e-04,50533
16590,4348968960,2.7942,,2.134234e-04,50534
16600,4351590400,2.7974,,2.133761e-04,50519
16610,4354211840,2.7892,,2.133289e-04,50583
16620,4356833280,2.7996,,2.132816e-04,50584
16630,4359454720,2.7961,,2.132343e-04,50580
16640,4362076160,2.7549,,2.131869e-04,50574
16650,4364697600,2.7784,,2.131396e-04,50582
16660,4367319040,2.7944,,2.130922e-04,50580
16670,4369940480,2.7813,,2.130448e-04,50574
16680,4372561920,2.7896,,2.129973e-04,50587
16690,4375183360,2.7694,,2.129498e-04,50576
16700,4377804800,2.7821,,2.129024e-04,50615
16710,4380426240,2.7731,,2.128548e-04,50592
16720,4383047680,2.7949,,2.128073e-04,50556
16730,4385669120,2.8088,,2.127598e-04,50603
16740,4388290560,2.8062,,2.127122e-04,50621
16750,4390912000,2.8022,,2.126646e-04,50613
16760,4393533440,2.7757,,2.126169e-04,50591
16770,4396154880,2.8100,,2.125693e-04,50583
16780,4398776320,2.7752,,2.125216e-04,50581
16790,4401397760,2.8066,,2.124739e-04,50572
16800,4404019200,2.8145,,2.124261e-04,50574
16810,4406640640,2.7987,,2.123784e-04,50562
16820,4409262080,2.7821,,2.123306e-04,50575
16830,4411883520,2.8119,,2.122828e-04,50538
16840,4414504960,2.8123,,2.122350e-04,50581
16850,4417126400,2.8043,,2.121871e-04,50574
16860,4419747840,2.7851,,2.121392e-04,50579
16870,4422369280,2.8037,,2.120913e-04,50598
16880,4424990720,2.7679,,2.120434e-04,50591
16890,4427612160,2.8074,,2.119955e-04,50576
16900,4430233600,2.7925,,2.119475e-04,50565
16910,4432855040,2.7974,,2.118995e-04,50567
16920,4435476480,2.7725,,2.118515e-04,50599
16930,4438097920,2.8076,,2.118034e-04,50561
16940,4440719360,2.8044,,2.117554e-04,50566
16950,4443340800,2.7746,,2.117073e-04,50555
16960,4445962240,2.7697,,2.116592e-04,50557
16970,4448583680,2.7785,,2.116110e-04,50552
16980,4451205120,2.7822,,2.115629e-04,50540
16990,4453826560,2.8024,,2.115147e-04,50565
17000,4456448000,2.7841,,2.114665e-04,50545
17000,4456448000,,2.7978,2.114665e-04,
17010,4459069440,2.8030,,2.114182e-04,27548
17020,4461690880,2.7833,,2.113700e-04,44478
17030,4464312320,2.7995,,2.113217e-04,50699
17040,4466933760,2.7648,,2.112734e-04,50669
17050,4469555200,2.7811,,2.112250e-04,50659
17060,4472176640,2.7679,,2.111767e-04,50600
17070,4474798080,2.7603,,2.111283e-04,50597
17080,4477419520,2.7972,,2.110799e-04,50612
17090,4480040960,2.7983,,2.110315e-04,50613
17100,4482662400,2.8024,,2.109830e-04,50636
17110,4485283840,2.7782,,2.109345e-04,50650
17120,4487905280,2.7795,,2.108860e-04,50661
17130,4490526720,2.7877,,2.108375e-04,50656
17140,4493148160,2.8096,,2.107890e-04,50662
17150,4495769600,2.7789,,2.107404e-04,50655
17160,4498391040,2.7920,,2.106918e-04,50653
17170,4501012480,2.7790,,2.106432e-04,50658
17180,4503633920,2.7806,,2.105945e-04,50657
17190,4506255360,2.7755,,2.105459e-04,50663
17200,4508876800,2.7827,,2.104972e-04,50691
17210,4511498240,2.8126,,2.104485e-04,50673
17220,4514119680,2.7925,,2.103997e-04,50690
17230,4516741120,2.8016,,2.103510e-04,50667
17240,4519362560,2.7874,,2.103022e-04,50675
17250,4521984000,2.7796,,2.102534e-04,50685
17260,4524605440,2.7847,,2.102046e-04,50680
17270,4527226880,2.7786,,2.101557e-04,50671
17280,4529848320,2.8016,,2.101068e-04,50672
17290,4532469760,2.7980,,2.100579e-04,50661
17300,4535091200,2.7845,,2.100090e-04,50670
17310,4537712640,2.7862,,2.099600e-04,50669
17320,4540334080,2.7767,,2.099111e-04,50669
17330,4542955520,2.7920,,2.098621e-04,50690
17340,4545576960,2.7697,,2.098131e-04,50687
17350,4548198400,2.8046,,2.097640e-04,50680
17360,4550819840,2.7966,,2.097150e-04,50700
17370,4553441280,2.7694,,2.096659e-04,50688
17380,4556062720,2.8154,,2.096168e-04,50685
17390,4558684160,2.7959,,2.095676e-04,50678
17400,4561305600,2.7805,,2.095185e-04,50674
17410,4563927040,2.7772,,2.094693e-04,50618
17420,4566548480,2.7984,,2.094201e-04,50593
17430,4569169920,2.7775,,2.093708e-04,50589
17440,4571791360,2.7859,,2.093216e-04,50601
17450,4574412800,2.7763,,2.092723e-04,50608
17460,4577034240,2.7629,,2.092230e-04,50611
17470,4579655680,2.8081,,2.091737e-04,50607
17480,4582277120,2.7701,,2.091244e-04,50634
17490,4584898560,2.7911,,2.090750e-04,50635
17500,4587520000,2.7722,,2.090256e-04,50612
17500,4587520000,,2.7913,2.090256e-04,
17510,4590141440,2.7754,,2.089762e-04,51023
17520,4592762880,2.7838,,2.089267e-04,50693
17530,4595384320,2.7755,,2.088773e-04,50702
17540,4598005760,2.7550,,2.088278e-04,50683
17550,4600627200,2.7935,,2.087783e-04,50700
17560,4603248640,2.7942,,2.087288e-04,50687
17570,4605870080,2.7633,,2.086792e-04,50691
17580,4608491520,2.7998,,2.086296e-04,50710
17590,4611112960,2.7673,,2.085800e-04,50689
17600,4613734400,2.7696,,2.085304e-04,50662
17610,4616355840,2.7719,,2.084808e-04,50676
17620,4618977280,2.7652,,2.084311e-04,50668
17630,4621598720,2.7742,,2.083814e-04,50656
17640,4624220160,2.7691,,2.083317e-04,50654
17650,4626841600,2.7644,,2.082820e-04,50660
17660,4629463040,2.7752,,2.082322e-04,50657
17670,4632084480,2.7608,,2.081824e-04,50652
17680,4634705920,2.7786,,2.081326e-04,50666
17690,4637327360,2.7833,,2.080828e-04,50663
17700,4639948800,2.7713,,2.080329e-04,50671
17710,4642570240,2.8089,,2.079831e-04,50680
17720,4645191680,2.7703,,2.079332e-04,50684
17730,4647813120,2.8118,,2.078832e-04,50683
17740,4650434560,2.7878,,2.078333e-04,50682
17750,4653056000,2.7644,,2.077833e-04,50678
17760,4655677440,2.7724,,2.077334e-04,50684
17770,4658298880,2.7607,,2.076833e-04,50673
17780,4660920320,2.8036,,2.076333e-04,50638
17790,4663541760,2.7663,,2.075833e-04,50630
17800,4666163200,2.7815,,2.075332e-04,50640
17810,4668784640,2.7850,,2.074831e-04,50664
17820,4671406080,2.7790,,2.074329e-04,50665
17830,4674027520,2.8068,,2.073828e-04,50670
17840,4676648960,2.7891,,2.073326e-04,50665
17850,4679270400,2.7998,,2.072824e-04,50678
17860,4681891840,2.7621,,2.072322e-04,50669
17870,4684513280,2.7832,,2.071820e-04,50651
17880,4687134720,2.7676,,2.071317e-04,50652
17890,4689756160,2.7472,,2.070815e-04,50630
17900,4692377600,2.7627,,2.070311e-04,50614
17910,4694999040,2.7765,,2.069808e-04,50636
17920,4697620480,2.8058,,2.069305e-04,50676
17930,4700241920,2.7858,,2.068801e-04,50672
17940,4702863360,2.7778,,2.068297e-04,50674
17950,4705484800,2.7600,,2.067793e-04,50694
17960,4708106240,2.7934,,2.067288e-04,50668
17970,4710727680,2.7626,,2.066784e-04,50667
17980,4713349120,2.7616,,2.066279e-04,50659
17990,4715970560,2.7820,,2.065774e-04,50630
18000,4718592000,2.7675,,2.065269e-04,50602
18000,4718592000,,2.7822,2.065269e-04,
18010,4721213440,2.7800,,2.064763e-04,50955
18020,4723834880,2.7634,,2.064257e-04,36096
18030,4726456320,2.7745,,2.063751e-04,50728
18040,4729077760,2.7877,,2.063245e-04,50696
18050,4731699200,2.7671,,2.062739e-04,50628
18060,4734320640,2.7835,,2.062232e-04,50619
18070,4736942080,2.7646,,2.061725e-04,50632
18080,4739563520,2.7868,,2.061218e-04,50656
18090,4742184960,2.7911,,2.060711e-04,50627
18100,4744806400,2.7621,,2.060204e-04,50644
18110,4747427840,2.7723,,2.059696e-04,50668
18120,4750049280,2.7598,,2.059188e-04,50654
18130,4752670720,2.7583,,2.058680e-04,50650
18140,4755292160,2.7400,,2.058171e-04,50646
18150,4757913600,2.7683,,2.057663e-04,50649
18160,4760535040,2.7866,,2.057154e-04,50625
18170,4763156480,2.7685,,2.056645e-04,50633
18180,4765777920,2.7612,,2.056135e-04,50623
18190,4768399360,2.7678,,2.055626e-04,50607
18200,4771020800,2.7820,,2.055116e-04,50670
18210,4773642240,2.7682,,2.054606e-04,50667
18220,4776263680,2.7839,,2.054096e-04,50659
18230,4778885120,2.7815,,2.053586e-04,50677
18240,4781506560,2.7661,,2.053075e-04,50676
18250,4784128000,2.7792,,2.052564e-04,50682
18260,4786749440,2.7674,,2.052053e-04,50678
18270,4789370880,2.7806,,2.051542e-04,50679
18280,4791992320,2.7717,,2.051031e-04,50661
18290,4794613760,2.7852,,2.050519e-04,50628
18300,4797235200,2.7949,,2.050007e-04,50638
18310,4799856640,2.7859,,2.049495e-04,50648
18320,4802478080,2.7639,,2.048982e-04,50620
18330,4805099520,2.7673,,2.048470e-04,50627
18340,4807720960,2.7533,,2.047957e-04,50639
18350,4810342400,2.7535,,2.047444e-04,50638
18360,4812963840,2.7496,,2.046931e-04,50640
18370,4815585280,2.7585,,2.046417e-04,50656
18380,4818206720,2.7869,,2.045904e-04,50636
18390,4820828160,2.7759,,2.045390e-04,50640
18400,4823449600,2.7532,,2.044876e-04,50633
18410,4826071040,2.7667,,2.044361e-04,50652
18420,4828692480,2.7537,,2.043847e-04,50633
18430,4831313920,2.7706,,2.043332e-04,50641
18440,4833935360,2.7756,,2.042817e-04,50637
18450,4836556800,2.7621,,2.042302e-04,42731
18460,4839178240,2.7768,,2.041787e-04,50663
18470,4841799680,2.7614,,2.041271e-04,50676
18480,4844421120,2.7982,,2.040755e-04,50658
18490,4847042560,2.7567,,2.040239e-04,50623
18500,4849664000,2.7574,,2.039723e-04,50620
18500,4849664000,,2.7788,2.039723e-04,
18510,4852285440,2.7886,,2.039206e-04,50922
18520,4854906880,2.7559,,2.038690e-04,50660
18530,4857528320,2.7616,,2.038173e-04,50676
18540,4860149760,2.7770,,2.037656e-04,50635
18550,4862771200,2.7662,,2.037138e-04,50628
18560,4865392640,2.7650,,2.036621e-04,50654
18570,4868014080,2.7768,,2.036103e-04,50659
18580,4870635520,2.7271,,2.035585e-04,50658
18590,4873256960,2.7576,,2.035067e-04,50649
18600,4875878400,2.7616,,2.034548e-04,50642
18610,4878499840,2.7667,,2.034030e-04,50628
18620,4881121280,2.7896,,2.033511e-04,50646
18630,4883742720,2.7617,,2.032992e-04,50648
18640,4886364160,2.7531,,2.032473e-04,50669
18650,4888985600,2.7563,,2.031953e-04,50710
18660,4891607040,2.7590,,2.031434e-04,50694
18670,4894228480,2.7857,,2.030914e-04,50716
18680,4896849920,2.8200,,2.030394e-04,50720
18690,4899471360,2.7684,,2.029873e-04,50732
18700,4902092800,2.7553,,2.029353e-04,50737
18710,4904714240,2.7818,,2.028832e-04,50742
18720,4907335680,2.7438,,2.028311e-04,50755
18730,4909957120,2.7597,,2.027790e-04,50735
18740,4912578560,2.7564,,2.027269e-04,50727
18750,4915200000,2.7758,,2.026747e-04,50713
18760,4917821440,2.7362,,2.026225e-04,50741
18770,4920442880,2.7810,,2.025703e-04,50742
18780,4923064320,2.7454,,2.025181e-04,50752
18790,4925685760,2.7611,,2.024659e-04,50762
18800,4928307200,2.7693,,2.024136e-04,50768
18810,4930928640,2.7747,,2.023613e-04,50749
18820,4933550080,2.7798,,2.023090e-04,50753
18830,4936171520,2.7541,,2.022567e-04,50730
18840,4938792960,2.7588,,2.022043e-04,50744
18850,4941414400,2.7496,,2.021520e-04,50745
18860,4944035840,2.7532,,2.020996e-04,50742
18870,4946657280,2.7471,,2.020472e-04,50756
18880,4949278720,2.7770,,2.019947e-04,50747
18890,4951900160,2.7789,,2.019423e-04,50734
18900,4954521600,2.7665,,2.018898e-04,50753
18910,4957143040,2.7647,,2.018373e-04,50744
18920,4959764480,2.7616,,2.017848e-04,50765
18930,4962385920,2.7590,,2.017323e-04,50724
18940,4965007360,2.7568,,2.016797e-04,50752
18950,4967628800,2.7570,,2.016271e-04,50715
18960,4970250240,2.7621,,2.015745e-04,50684
18970,4972871680,2.7986,,2.015219e-04,50698
18980,4975493120,2.7535,,2.014693e-04,50726
18990,4978114560,2.7534,,2.014166e-04,50731
19000,4980736000,2.7838,,2.013639e-04,50745
19000,4980736000,,2.7738,2.013639e-04,
19010,4983357440,2.7564,,2.013112e-04,51047
19020,4985978880,2.7561,,2.012585e-04,33335
19030,4988600320,2.7615,,2.012058e-04,50790
19040,4991221760,2.7763,,2.011530e-04,50687
19050,4993843200,2.7802,,2.011002e-04,50680
19060,4996464640,2.7665,,2.010474e-04,50693
19070,4999086080,2.7631,,2.009946e-04,50698
19080,5001707520,2.7518,,2.009417e-04,50709
19090,5004328960,2.7739,,2.008889e-04,50686
19100,5006950400,2.7760,,2.008360e-04,50723
19110,5009571840,2.7606,,2.007831e-04,50700
19120,5012193280,2.7843,,2.007301e-04,50690
19130,5014814720,2.7452,,2.006772e-04,50701
19140,5017436160,2.7528,,2.006242e-04,50732
19150,5020057600,2.7939,,2.005712e-04,50696
19160,5022679040,2.7893,,2.005182e-04,50709
19170,5025300480,2.7548,,2.004652e-04,50719
19180,5027921920,2.7431,,2.004121e-04,50706
19190,5030543360,2.7589,,2.003591e-04,50747
19200,5033164800,2.7767,,2.003060e-04,50716
19210,5035786240,2.7647,,2.002529e-04,50676
19220,5038407680,2.7357,,2.001997e-04,50686
19230,5041029120,2.7459,,2.001466e-04,50688
19240,5043650560,2.7493,,2.000934e-04,50709
19250,5046272000,2.7438,,2.000402e-04,50710
19260,5048893440,2.7547,,1.999870e-04,50711
19270,5051514880,2.7562,,1.999338e-04,50697
19280,5054136320,2.7590,,1.998805e-04,50709
19290,5056757760,2.7340,,1.998273e-04,50714
19300,5059379200,2.7479,,1.997740e-04,50709
19310,5062000640,2.7813,,1.997206e-04,50723
19320,5064622080,2.7614,,1.996673e-04,50723
19330,5067243520,2.7677,,1.996140e-04,50699
19340,5069864960,2.7622,,1.995606e-04,50687
19350,5072486400,2.7512,,1.995072e-04,50694
19360,5075107840,2.7369,,1.994538e-04,50699
19370,5077729280,2.7494,,1.994003e-04,50694
19380,5080350720,2.7529,,1.993469e-04,50694
19390,5082972160,2.7460,,1.992934e-04,50673
19400,5085593600,2.7784,,1.992399e-04,50648
19410,5088215040,2.7771,,1.991864e-04,50665
19420,5090836480,2.7533,,1.991329e-04,50657
19430,5093457920,2.7596,,1.990793e-04,50661
19440,5096079360,2.7802,,1.990257e-04,50655
19450,5098700800,2.7577,,1.989722e-04,50655
19460,5101322240,2.7640,,1.989185e-04,50663
19470,5103943680,2.7764,,1.988649e-04,50670
19480,5106565120,2.7551,,1.988113e-04,50706
19490,5109186560,2.7475,,1.987576e-04,50716
19500,5111808000,2.7461,,1.987039e-04,50704
19500,5111808000,,2.7661,1.987039e-04,
19510,5114429440,2.7578,,1.986502e-04,51033
19520,5117050880,2.7570,,1.985964e-04,50709
19530,5119672320,2.7462,,1.985427e-04,50692
19540,5122293760,2.7609,,1.984889e-04,50708
19550,5124915200,2.7231,,1.984351e-04,50717
19560,5127536640,2.7638,,1.983813e-04,50735
19570,5130158080,2.7601,,1.983275e-04,50719
19580,5132779520,2.7655,,1.982736e-04,32371
19590,5135400960,2.7177,,1.982198e-04,50803
19600,5138022400,2.7658,,1.981659e-04,50715
19610,5140643840,2.7205,,1.981120e-04,50695
19620,5143265280,2.7791,,1.980580e-04,50692
19630,5145886720,2.7579,,1.980041e-04,50705
19640,5148508160,2.7355,,1.979501e-04,50695
19650,5151129600,2.7718,,1.978961e-04,50701
19660,5153751040,2.7360,,1.978421e-04,50715
19670,5156372480,2.7584,,1.977881e-04,50754
19680,5158993920,2.7673,,1.977340e-04,50747
19690,5161615360,2.7612,,1.976800e-04,50772
19700,5164236800,2.7736,,1.976259e-04,50770
19710,5166858240,2.7578,,1.975718e-04,50787
19720,5169479680,2.7516,,1.975176e-04,50757
19730,5172101120,2.7666,,1.974635e-04,50788
19740,5174722560,2.7812,,1.974093e-04,50764
19750,5177344000,2.7704,,1.973552e-04,50765
19760,5179965440,2.7509,,1.973010e-04,50768
19770,5182586880,2.7353,,1.972467e-04,50786
19780,5185208320,2.7476,,1.971925e-04,50781
19790,5187829760,2.7773,,1.971382e-04,50780
19800,5190451200,2.7606,,1.970839e-04,50782
19810,5193072640,2.7700,,1.970297e-04,50764
19820,5195694080,2.7466,,1.969753e-04,50768
19830,5198315520,2.7450,,1.969210e-04,50757
19840,5200936960,2.7376,,1.968666e-04,50741
19850,5203558400,2.7623,,1.968123e-04,50723
19860,5206179840,2.7437,,1.967579e-04,50713
19870,5208801280,2.7649,,1.967035e-04,50708
19880,5211422720,2.7595,,1.966490e-04,50687
19890,5214044160,2.7475,,1.965946e-04,50687
19900,5216665600,2.7562,,1.965401e-04,50709
19910,5219287040,2.7630,,1.964856e-04,50757
19920,5221908480,2.7543,,1.964311e-04,50713
19930,5224529920,2.7499,,1.963766e-04,50727
19940,5227151360,2.7643,,1.963220e-04,50761
19950,5229772800,2.7659,,1.962674e-04,50751
19960,5232394240,2.7476,,1.962129e-04,50729
19970,5235015680,2.7249,,1.961583e-04,50737
19980,5237637120,2.7367,,1.961036e-04,50746
19990,5240258560,2.7348,,1.960490e-04,50740
20000,5242880000,2.7482,,1.959943e-04,50755
20000,5242880000,,2.7615,1.959943e-04,
20010,5245501440,2.7455,,1.959396e-04,51117
20020,5248122880,2.7529,,1.958849e-04,49731
20030,5250744320,2.7373,,1.958302e-04,50707
20040,5253365760,2.7703,,1.957755e-04,50710
20050,5255987200,2.7253,,1.957207e-04,50692
20060,5258608640,2.7578,,1.956660e-04,50685
20070,5261230080,2.7557,,1.956112e-04,50679
20080,5263851520,2.7565,,1.955563e-04,50638
20090,5266472960,2.7533,,1.955015e-04,50658
20100,5269094400,2.7805,,1.954467e-04,50633
20110,5271715840,2.7789,,1.953918e-04,50672
20120,5274337280,2.7574,,1.953369e-04,50715
20130,5276958720,2.7602,,1.952820e-04,50790
20140,5279580160,2.7627,,1.952271e-04,50802
20150,5282201600,2.7579,,1.951721e-04,50790
20160,5284823040,2.7529,,1.951172e-04,50755
20170,5287444480,2.7642,,1.950622e-04,50736
20180,5290065920,2.7294,,1.950072e-04,50715
20190,5292687360,2.7168,,1.949522e-04,50721
20200,5295308800,2.7386,,1.948971e-04,50745
20210,5297930240,2.7626,,1.948421e-04,50754
20220,5300551680,2.7741,,1.947870e-04,50762
20230,5303173120,2.7528,,1.947319e-04,50750
20240,5305794560,2.7598,,1.946768e-04,50743
20250,5308416000,2.7546,,1.946217e-04,50751
20260,5311037440,2.7134,,1.945665e-04,50772
20270,5313658880,2.7432,,1.945113e-04,50726
20280,5316280320,2.7600,,1.944562e-04,50722
20290,5318901760,2.7475,,1.944009e-04,50724
20300,5321523200,2.7793,,1.943457e-04,50739
20310,5324144640,2.7525,,1.942905e-04,50744
20320,5326766080,2.7589,,1.942352e-04,50751
20330,5329387520,2.7344,,1.941799e-04,50761
20340,5332008960,2.7204,,1.941247e-04,50768
20350,5334630400,2.7364,,1.940693e-04,50757
20360,5337251840,2.7362,,1.940140e-04,50764
20370,5339873280,2.7764,,1.939587e-04,50750
20380,5342494720,2.7355,,1.939033e-04,50759
20390,5345116160,2.7460,,1.938479e-04,50758
20400,5347737600,2.7432,,1.937925e-04,50767
20410,5350359040,2.7442,,1.937371e-04,50754
20420,5352980480,2.7467,,1.936816e-04,50751
20430,5355601920,2.7288,,1.936262e-04,50732
20440,5358223360,2.7169,,1.935707e-04,50749
20450,5360844800,2.7419,,1.935152e-04,50716
20460,5363466240,2.7401,,1.934597e-04,44499
20470,5366087680,2.7547,,1.934041e-04,50734
20480,5368709120,2.7675,,1.933486e-04,50727
20490,5371330560,2.7351,,1.932930e-04,50720
20500,5373952000,2.7512,,1.932374e-04,50695
20500,5373952000,,2.7579,1.932374e-04,
20510,5376573440,2.7191,,1.931818e-04,51027
20520,5379194880,2.7385,,1.931262e-04,50713
20530,5381816320,2.7667,,1.930706e-04,50703
20540,5384437760,2.7304,,1.930149e-04,50712
20550,5387059200,2.7405,,1.929592e-04,50717
20560,5389680640,2.7420,,1.929035e-04,50740
20570,5392302080,2.7553,,1.928478e-04,50736
20580,5394923520,2.7795,,1.927921e-04,50763
20590,5397544960,2.7760,,1.927363e-04,50747
20600,5400166400,2.7237,,1.926806e-04,50756
20610,5402787840,2.7452,,1.926248e-04,50727
20620,5405409280,2.7225,,1.925690e-04,50730
20630,5408030720,2.7428,,1.925132e-04,50743
20640,5410652160,2.7224,,1.924573e-04,50756
20650,5413273600,2.7263,,1.924015e-04,50787
20660,5415895040,2.7618,,1.923456e-04,50770
20670,5418516480,2.7521,,1.922897e-04,50748
20680,5421137920,2.7160,,1.922338e-04,50735
20690,5423759360,2.7299,,1.921779e-04,50716
20700,5426380800,2.7476,,1.921219e-04,50730
20710,5429002240,2.7265,,1.920660e-04,50732
